ad_link,price,title,make_model_link,download_date_time,Unnamed: 0,car_make,id1,car_model,id2,link,Relevant
https://suchen.mobile.de/fahrzeuge/details.html?id=375564928&action=topOfPage&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,79980,BMW BMW i8 Coupe Pure Impulse°LED°VC°Kamera°HUD°H&K°,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
https://suchen.mobile.de/fahrzeuge/details.html?id=381984557&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,62899,BMW i8 COUPE | H/K | HUD | SURROUND | 20 ,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
https://suchen.mobile.de/fahrzeuge/details.html?id=363866775&action=eyeCatcher&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,64440,BMW i8 Coupe dt.Auto/Garantie/netto 54.200.-Euro,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
https://suchen.mobile.de/fahrzeuge/details.html?id=349863666&action=eyeCatcher&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,62800,"BMW i8 20""|Harman/Kardon|Laser|Head UP|Navi Prof.",https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
https://suchen.mobile.de/fahrzeuge/details.html?id=375305378&action=topInCategory&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,84890,BMW i8 ROADSTER LASER HARMAN ACCARO INTERIEUR 360,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
https://suchen.mobile.de/fahrzeuge/details.html?id=377439643&action=topInCategory&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,80000,BMW i8 Coupé,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
https://suchen.mobile.de/fahrzeuge/details.html?id=375039745&action=topInCategory&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,120800,"BMW Black Friday, Liebhaberfahrzeug i8 Roadster",https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
https://suchen.mobile.de/fahrzeuge/details.html?id=378003315&action=eyeCatcher&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,67790,BMW i8 Coupe Pure Impulse UNFALLFREI*HEAD-UP*20 W-SP,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
https://suchen.mobile.de/fahrzeuge/details.html?id=374127161&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,65320,BMW i8 Coupe Pure Impulse H&K Navi HuD Sammlerfahrz.,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
https://suchen.mobile.de/fahrzeuge/details.html?id=383184163&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,55000,BMW i8 Coupé First Edition Head Up Display,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
https://suchen.mobile.de/fahrzeuge/details.html?id=375564928&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,79980,BMW BMW i8 Coupe Pure Impulse°LED°VC°Kamera°HUD°H&K°,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
https://suchen.mobile.de/fahrzeuge/details.html?id=377481621&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,74990,BMW i8 Coupe *1.Hand*Head-Up*Led*Carplay*Harman,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
https://suchen.mobile.de/fahrzeuge/details.html?id=375323963&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,66900,BMW i8 Coupe*HUD*LED*NaviProf*DAB*LM20*HiFi*LM 20*RF,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
https://suchen.mobile.de/fahrzeuge/details.html?id=381421948&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,87490,BMW i8 Coupe Impulse*362PS*Perl-Weis*Absolut Voll*,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
https://suchen.mobile.de/fahrzeuge/details.html?id=381762009&action=eyeCatcher&dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&pageNumber=1&ref=srp&refId=b225b91e-a01b-b44d-1816-d8e0d96606cb&s=Car&sb=rel&searchId=b225b91e-a01b-b44d-1816-d8e0d96606cb&vc=Car,82990,BMW i8 Roadster - VOLLAUSSTATTUNG + Garantie,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,20240214_063731,161,BMW,3500,i8,89,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=3500%3B89%3B%3B&ref=quickSearch&s=Car&sb=rel&vc=Car,x
